,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
281,GERT,67,8/24/2023, 0600,  , LO,17.7,58.7,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101084402104583
282,GERT,67,8/24/2023,1200,  , LO,17.3,58.5,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103186652749906
283,GERT,67,8/24/2023,1800,  , LO,16.9,58.6,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735947490057557
284,GERT,67,8/25/2023, 0000,  , LO,16.5,58.8,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107263761788208
285,GERT,67,8/25/2023, 0600,  , LO,16.1,59.1,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.675606848965509
286,GERT,67,8/25/2023,1200,  , LO,16.0,59.3,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495010823946996
287,GERT,67,8/25/2023,1800,  , LO,16.0,59.5,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21391679424107
288,GERT,67,8/26/2023, 0000,  , LO,16.1,59.7,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495010823946996
289,GERT,67,8/26/2023, 0600,  , LO,16.3,59.8,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5548632801630546
290,GERT,67,8/26/2023,1200,  , DB,16.9,59.7,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99698506131663
291,GERT,67,8/26/2023,1800,  , DB,17.8,59.5,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59469009606965
292,GERT,67,8/27/2023, 0000,  , DB,18.7,59.4,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42165464520349
293,GERT,67,8/27/2023, 0600,  , DB,19.4,59.5,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134136514994422
294,GERT,67,8/27/2023,1200,  , DB,19.9,59.6,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859085087071723
295,GERT,67,8/27/2023,1800,  , DB,20.2,59.6,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.454704721397581
296,GERT,67,8/28/2023, 0000,  , DB,20.5,59.6,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.454704721397581
297,GERT,67,8/28/2023, 0600,  , DB,20.8,59.4,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0718183523701015
298,GERT,67,8/28/2023,1200,  , DB,21.2,59.2,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083396938939224
299,GERT,67,8/28/2023,1800,  , DB,21.6,59.2,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606272961863441
300,GERT,67,8/29/2023, 0000,  , DB,22.3,59.4,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33921784056094
301,GERT,67,8/29/2023, 0600,  , DB,23.0,59.6,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.336489097748123
302,GERT,67,8/29/2023,1200,  , DB,23.8,59.6,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882
303,GERT,67,8/29/2023,1800,  , DB,24.6,59.6,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882
304,GERT,67,8/30/2023, 0000,  , DB,25.4,59.3,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.730059492910149
305,GERT,67,8/30/2023, 0600,  , DB,26.2,59.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723421097356157
306,GERT,67,8/30/2023,1200,  , DB,27.0,58.7,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716629429847993
307,GERT,67,8/30/2023,1800,  , DB,27.5,58.5,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.111060200695103
308,GERT,67,8/31/2023, 0000,  , LO,28.0,58.3,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.107956961739614
309,GERT,67,8/31/2023, 0600,  , LO,28.4,58.1,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033652034864967
310,GERT,67,8/31/2023,1200,  , LO,28.5,57.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191802654502074
311,GERT,67,8/31/2023,1800,  , TD,28.6,57.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177502877745514
312,EMILY,28,8/18/2023,1200,  , LO,15.4,32.9,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
313,EMILY,28,8/18/2023,1800,  , LO,15.5,33.9,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.159109150921319
314,EMILY,28,8/19/2023, 0000,  , LO,15.6,34.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.050933670377413
315,EMILY,28,8/19/2023, 0600,  , LO,15.8,35.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00245985099485
316,EMILY,28,8/19/2023,1200,  , LO,16.4,35.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205226510345481
317,EMILY,28,8/19/2023,1800,  , LO,17.2,36.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213511950845971
318,EMILY,28,8/20/2023, 0000,  , TS,18.0,36.7,35.0,1004.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.324541575410997
319,EMILY,28,8/20/2023, 0600,  , TS,18.8,37.5,40.0,1001.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69977020814408
320,EMILY,28,8/20/2023,1200,  , TS,19.4,38.3,45.0,998.0,150.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114072055649856
321,EMILY,28,8/20/2023,1800,  , TS,20.0,39.0,45.0,998.0,180.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.263268303306974
322,EMILY,28,8/21/2023, 0000,  , TS,20.3,39.8,40.0,1000.0,180.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313125930843785
323,EMILY,28,8/21/2023, 0600,  , LO,20.6,40.6,35.0,1003.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.297586659610879
324,EMILY,28,8/21/2023,1200,  , LO,21.0,41.4,35.0,1004.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76656822868044
325,EMILY,28,8/21/2023,1800,  , LO,21.4,42.2,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.746249672818225
326,EMILY,28,8/22/2023, 0000,  , LO,21.9,43.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222559639639519
327,EMILY,28,8/22/2023, 0600,  , LO,22.5,44.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.704994563119891
328,EMILY,28,8/22/2023,1200,  , LO,23.4,45.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.827648788294804
329,EMILY,28,8/22/2023,1800,  , LO,24.4,46.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.602891665873969
330,EMILY,28,8/23/2023, 0000,  , LO,25.3,47.2,35.0,1006.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.476789017095546
331,EMILY,28,8/23/2023, 0600,  , LO,26.1,48.4,35.0,1006.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48914111458061
332,EMILY,28,8/23/2023,1200,  , LO,26.9,49.2,35.0,1006.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.362955875249186
333,EMILY,28,8/23/2023,1800,  , LO,27.8,49.6,35.0,1006.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.142419951986462
334,EMILY,28,8/24/2023, 0000,  , LO,28.6,49.6,35.0,1006.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882
335,EMILY,28,8/24/2023, 0600,  , LO,29.3,49.2,35.0,1006.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012512120387115
336,EMILY,28,8/24/2023,1200,  , LO,29.8,48.9,35.0,1008.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4949721752239435
337,EMILY,28,8/24/2023,1800,  , LO,30.5,48.7,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303345383440499
338,EMILY,28,8/25/2023, 0000,  , LO,31.4,48.6,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41106056087427
339,EMILY,28,8/25/2023, 0600,  , LO,32.4,48.6,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.515682404658603
340,FRANKLIN,86,8/19/2023,1800,  , LO,12.8,60.5,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
341,FRANKLIN,86,8/20/2023, 0000,  , LO,13.1,62.1,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.285727342366137
342,FRANKLIN,86,8/20/2023, 0600,  , TD,13.5,63.7,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.513040201427437
343,FRANKLIN,86,8/20/2023,1200,  , TS,14.0,65.2,35.0,1002.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.738877850943656
344,FRANKLIN,86,8/20/2023,1800,  , TS,14.5,66.6,40.0,1001.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.652892283324842
345,FRANKLIN,86,8/21/2023, 0000,  , TS,14.8,67.9,45.0,999.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.889959207910323
346,FRANKLIN,86,8/21/2023, 0600,  , TS,14.8,68.8,45.0,999.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.020261253850228
347,FRANKLIN,86,8/21/2023,1200,  , TS,14.6,69.5,45.0,999.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130157043063926
348,FRANKLIN,86,8/21/2023,1800,  , TS,14.1,70.0,45.0,1002.0,50.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016779396477856
349,FRANKLIN,86,8/22/2023, 0000,  , TS,14.0,70.4,45.0,1002.0,50.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.614471565782616
350,FRANKLIN,86,8/22/2023, 0600,  , TS,14.1,70.9,40.0,1002.0,50.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.703061918054193
351,FRANKLIN,86,8/22/2023,1200,  , TS,14.8,71.1,40.0,1003.0,50.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363816654068835
352,FRANKLIN,86,8/22/2023,1800,  , TS,15.6,71.3,35.0,1003.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47685062882266
353,FRANKLIN,86,8/23/2023, 0000,  , TS,16.5,71.4,35.0,1003.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.423030933073273
354,FRANKLIN,86,8/23/2023, 0600,  , TS,17.3,71.4,40.0,1003.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726882
355,FRANKLIN,86,8/23/2023,1200,  , TS,18.3,71.1,40.0,1005.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976236648970406
356,FRANKLIN,86,8/23/2023,1800,  , TS,19.4,70.8,35.0,1004.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.082350934247009
357,FRANKLIN,86,8/24/2023, 0000,  , TS,20.6,70.6,40.0,1005.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.987260342455459
358,FRANKLIN,86,8/24/2023, 0600,  , TS,21.6,70.5,45.0,1001.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56568837114312
359,FRANKLIN,86,8/24/2023,1200,  , TS,22.0,70.0,50.0,998.0,90.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0567740836566495
360,FRANKLIN,86,8/24/2023,1800,  , TS,22.2,69.3,50.0,1000.0,90.0,100.0,0.0,30.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8157617703277475
361,FRANKLIN,86,8/25/2023, 0000,  , TS,22.4,68.5,50.0,1000.0,80.0,90.0,0.0,30.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.829203816353015
362,FRANKLIN,86,8/25/2023, 0600,  , TS,22.2,68.1,50.0,1000.0,80.0,90.0,0.0,30.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844282208027578
363,FRANKLIN,86,8/25/2023,1200,  , TS,21.9,67.9,45.0,1003.0,80.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.061011627141236
364,FRANKLIN,86,8/25/2023,1800,  , TS,21.8,67.3,45.0,1003.0,80.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515613168945599
365,FRANKLIN,86,8/26/2023, 0000,  , TS,22.2,66.5,50.0,1002.0,80.0,100.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.704544757834993
366,FRANKLIN,86,8/26/2023, 0600,  , TS,22.6,66.0,55.0,992.0,100.0,100.0,30.0,60.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039603950935457
367,FRANKLIN,86,8/26/2023,1200,  , HU,23.2,66.5,65.0,989.0,120.0,100.0,30.0,70.0,50.0,30.0,0.0,30.0,15.0,0.0,0.0,0.0,8.710473569979774
368,FRANKLIN,86,8/26/2023,1800,  , HU,23.5,67.3,70.0,982.0,120.0,100.0,30.0,70.0,50.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,9.136361094503231
369,FRANKLIN,86,8/27/2023, 0000,  , HU,23.9,67.9,75.0,977.0,120.0,100.0,50.0,80.0,40.0,30.0,20.0,30.0,20.0,10.0,0.0,0.0,7.825880977389282
370,FRANKLIN,86,8/27/2023, 0600,  , HU,24.4,68.5,75.0,973.0,120.0,100.0,50.0,80.0,40.0,30.0,20.0,30.0,20.0,10.0,0.0,10.0,8.53822392333138
371,FRANKLIN,86,8/27/2023,1200,  , HU,24.9,69.1,80.0,970.0,120.0,100.0,60.0,80.0,40.0,30.0,20.0,30.0,20.0,10.0,0.0,10.0,8.51984757110881
372,FRANKLIN,86,8/27/2023,1800,  , HU,25.5,69.7,80.0,967.0,120.0,100.0,70.0,80.0,50.0,30.0,30.0,30.0,20.0,10.0,10.0,10.0,9.317968673798942
373,FRANKLIN,86,8/28/2023, 0000,  , HU,26.0,70.3,85.0,964.0,120.0,110.0,80.0,80.0,40.0,30.0,30.0,40.0,20.0,20.0,10.0,20.0,8.478303246573832
374,FRANKLIN,86,8/28/2023, 0600,  , HU,26.7,70.6,100.0,951.0,130.0,110.0,100.0,80.0,50.0,40.0,30.0,40.0,25.0,20.0,10.0,20.0,8.63497964393089
375,FRANKLIN,86,8/28/2023,1200,  , HU,27.5,70.9,125.0,937.0,130.0,110.0,110.0,80.0,60.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,9.712309012016622
376,FRANKLIN,86,8/28/2023,1800,  , HU,28.2,71.1,125.0,931.0,130.0,120.0,110.0,80.0,60.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,8.314209447255225
377,FRANKLIN,86,8/29/2023, 0000,  , HU,28.9,71.1,130.0,926.0,130.0,120.0,80.0,90.0,70.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,8.060977683260985
378,FRANKLIN,86,8/29/2023, 0600,  , HU,29.7,71.0,120.0,935.0,130.0,120.0,80.0,90.0,70.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,9.267118379837317
379,FRANKLIN,86,8/29/2023,1200,  , HU,30.3,70.7,115.0,941.0,130.0,120.0,80.0,90.0,70.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,7.529343176299034
380,FRANKLIN,86,8/29/2023,1800,  , HU,31.1,70.2,110.0,947.0,130.0,120.0,80.0,90.0,70.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,10.45856024219031
381,FRANKLIN,86,8/30/2023, 0000,  , HU,31.8,69.5,100.0,953.0,130.0,120.0,80.0,90.0,70.0,40.0,40.0,40.0,30.0,25.0,20.0,20.0,10.595666185026092
382,FRANKLIN,86,8/30/2023, 0600,  , HU,32.6,68.7,95.0,956.0,130.0,140.0,120.0,80.0,70.0,80.0,70.0,50.0,35.0,40.0,25.0,20.0,12.06813310435651
383,FRANKLIN,86,8/30/2023,1200,  , HU,33.2,67.8,95.0,958.0,130.0,140.0,120.0,90.0,70.0,80.0,70.0,50.0,35.0,40.0,25.0,20.0,11.111312386717316
384,FRANKLIN,86,8/30/2023,1800,  , HU,33.9,66.7,90.0,960.0,120.0,150.0,130.0,90.0,70.0,80.0,70.0,50.0,35.0,40.0,25.0,20.0,13.282469135817342
385,FRANKLIN,86,8/31/2023, 0000,  , HU,34.4,65.2,90.0,961.0,120.0,150.0,130.0,90.0,70.0,80.0,70.0,50.0,35.0,40.0,25.0,20.0,15.410866385488395
386,FRANKLIN,86,8/31/2023, 0600,  , HU,34.7,63.9,85.0,963.0,120.0,150.0,130.0,90.0,70.0,80.0,70.0,50.0,40.0,50.0,35.0,20.0,12.804804241694848
387,FRANKLIN,86,8/31/2023,1200,  , HU,35.1,62.6,85.0,964.0,120.0,140.0,140.0,80.0,80.0,80.0,70.0,40.0,40.0,50.0,40.0,20.0,13.113473695369892
388,FRANKLIN,86,8/31/2023,1800,  , HU,35.6,61.1,80.0,969.0,120.0,140.0,140.0,80.0,80.0,80.0,70.0,40.0,40.0,50.0,40.0,20.0,15.219777939566399
389,HAROLD,10,8/21/2023,1200,  , DB,24.7,89.2,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
390,HAROLD,10,8/21/2023,1800,  , TD,25.0,90.8,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.072203300505183
391,HAROLD,10,8/22/2023, 0000,  , TD,25.4,92.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29601768933001
392,HAROLD,10,8/22/2023, 0600,  , TS,25.8,94.3,40.0,1003.0,100.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.262200720162344
393,HAROLD,10,8/22/2023,1200,  , TS,26.8,96.4,50.0,996.0,100.0,30.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.547669645126472
394,HAROLD,10,8/22/2023,1800,  , TS,27.3,98.3,40.0,997.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.318949076216942
395,HAROLD,10,8/23/2023, 0000,  , TD,27.7,100.1,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95416380745011
396,HAROLD,10,8/23/2023, 0600,  , TD,28.5,101.7,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.682290243862784
397,HAROLD,10,8/23/2023,1200,  , LO,29.7,103.3,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.216173756854882
398,IDALIA,54,8/26/2023,1200,  , TD,20.8,86.1,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
399,IDALIA,54,8/26/2023,1800,  , TD,21.3,86.2,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857281789845462
400,IDALIA,54,8/27/2023, 0000,  , TD,21.1,86.4,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.148840139388792
401,IDALIA,54,8/27/2023, 0600, L, TD,20.5,86.8,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.141367117421082
402,IDALIA,54,8/27/2023,1200,  , TS,19.9,86.3,35.0,999.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771513447724729
403,IDALIA,54,8/27/2023,1800,  , TS,19.9,85.8,40.0,996.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41402772939117
404,IDALIA,54,8/28/2023, 0000,  , TS,19.8,85.4,45.0,992.0,40.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.483016086112045
405,IDALIA,54,8/28/2023, 0600,  , TS,19.9,85.2,55.0,989.0,60.0,80.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4533532184891294
406,IDALIA,54,8/28/2023,1200,  , TS,20.6,85.2,55.0,989.0,70.0,100.0,40.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060977683261022
407,IDALIA,54,8/28/2023,1800,  , TS,21.2,85.2,60.0,986.0,80.0,120.0,50.0,50.0,30.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,6.909409442795162
408,IDALIA,54,8/29/2023, 0000,  , TS,21.8,85.1,60.0,984.0,90.0,130.0,50.0,50.0,30.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,6.991988676668289
409,IDALIA,54,8/29/2023, 0600,  , HU,22.6,85.0,65.0,981.0,110.0,140.0,50.0,50.0,40.0,40.0,20.0,20.0,15.0,15.0,0.0,0.0,9.274037084165554
410,IDALIA,54,8/29/2023,1200,  , HU,23.8,84.8,70.0,978.0,120.0,140.0,50.0,60.0,50.0,40.0,20.0,30.0,20.0,15.0,0.0,10.0,13.980012208919119
411,IDALIA,54,8/29/2023,1800,  , HU,25.3,84.8,80.0,973.0,120.0,140.0,50.0,60.0,50.0,40.0,20.0,30.0,20.0,15.0,10.0,10.0,17.27352360698787
412,IDALIA,54,8/30/2023, 0000,  , HU,26.9,84.7,90.0,965.0,120.0,140.0,50.0,60.0,50.0,40.0,20.0,30.0,20.0,15.0,10.0,10.0,18.454087233106993
413,IDALIA,54,8/30/2023, 0600,  , HU,28.3,84.5,105.0,945.0,120.0,150.0,60.0,60.0,60.0,50.0,30.0,40.0,20.0,20.0,15.0,10.0,16.2506289970571
414,IDALIA,54,8/30/2023,1200,  , HU,30.0,83.5,100.0,954.0,140.0,180.0,50.0,60.0,50.0,50.0,30.0,40.0,20.0,20.0,15.0,10.0,22.008584255484347
415,IDALIA,54,8/30/2023,1800,  , TS,31.5,82.5,60.0,981.0,140.0,180.0,60.0,50.0,40.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0,19.907439309984845
416,IDALIA,54,8/31/2023, 0000,  , TS,32.7,80.9,50.0,985.0,140.0,180.0,50.0,50.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84597970874759
417,IDALIA,54,8/31/2023, 0600,  , TS,33.5,78.9,50.0,990.0,160.0,180.0,70.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,21.379824523171724
418,IDALIA,54,8/31/2023,1200,  , EX,33.7,77.0,55.0,990.0,180.0,180.0,160.0,100.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,18.368828968476013
419,IDALIA,54,8/31/2023,1800,  , EX,33.6,74.6,55.0,993.0,200.0,180.0,160.0,180.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0,23.03489935659265
420,JOSE,16,8/29/2023, 0000,  , TD,27.7,51.7,30.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
